SalePrice,SqFtTotLiving,Latitude,Longitude,SqFt2ndFloor,YrBuilt,SqFtFinBasement,SqFtDeck,SqFtGarageBasement,BrickStone,SqFtOpenPorch
336500,1220,47.4178702,-122.3243461,0,1954,0,0,0,0,0
410000,2070,47.3581119,-122.2851256,0,1964,0,0,0,20,0
630000,1840,47.7345666,-122.3185692,620,1959,0,120,0,0,70
550000,1050,47.7075395,-122.2996231,0,1954,0,0,0,0,110
662000,1680,47.7318166,-122.2875097,0,1954,0,430,0,0,110
500000,2080,47.7761573,-122.2803869,0,1967,480,0,240,0,0
1965000,3570,47.6581865,-122.1989572,1990,2016,0,450,0,0,390
549000,1030,47.6903729,-122.3809064,360,2016,0,310,0,0,0
500000,3310,47.3606244,-122.1958045,1670,1971,0,750,0,0,40
1149950,1910,47.6095968,-122.3111474,750,2019,410,500,340,0,0
350000,1250,47.4851412,-122.3169441,0,1956,0,0,0,0,0
482000,1010,47.701135,-122.3212415,0,1947,150,0,290,0,0
525000,2290,47.3864527,-122.1100027,530,1988,0,90,0,0,0
630000,2060,47.7261808,-122.326807,0,1965,620,60,0,0,0
400000,2470,47.433435,-122.2832942,0,1931,300,370,0,0,60
657950,2525,47.4370759,-122.1552405,1515,2018,0,0,0,0,167
1025000,2090,47.6351599,-122.2849809,790,1980,0,200,0,0,0
1050000,1500,47.5737444,-122.2330527,0,1949,0,470,0,0,60
1238000,2980,47.7104695,-122.2158863,1760,2018,0,0,0,0,200
315000,1140,47.4725542,-122.3274838,0,1955,0,0,0,10,0
701000,2110,47.4716096,-122.1676357,0,1967,0,720,0,0,80
325000,1820,47.757941,-122.2163466,0,1959,600,200,520,0,0
729500,1520,47.5572458,-122.2639073,0,1952,0,0,0,55,90
417950,1360,47.4870325,-122.160761,630,2016,150,0,420,0,80
355000,1780,47.3106787,-122.1920895,0,1976,490,100,570,0,0
306800,1740,47.378664,-122.146071,1000,1981,0,0,0,0,0
609000,1400,47.5656182,-122.3664985,380,2017,0,240,0,0,0
599000,1580,47.5437513,-122.3020425,0,1954,790,0,0,0,0
879500,1860,47.5951933,-122.2999397,640,2018,0,260,0,0,0
670000,1340,47.565965,-122.3659729,430,2018,430,360,0,0,0
324950,1920,47.5051357,-122.251373,0,1955,960,0,0,0,0
725000,1340,47.6879355,-122.2902655,480,2017,0,400,0,0,30
575000,1860,47.7396641,-122.2438355,0,1966,770,80,290,0,0
720000,1010,47.6878299,-122.3166367,0,1939,0,240,0,100,0
769000,1560,47.5973345,-122.3109325,490,2015,460,120,0,0,0
270000,1220,47.3311143,-122.3234084,0,1966,0,400,0,0,0
945600,2340,47.5881269,-122.175997,0,1950,1060,240,0,0,0
900000,2910,47.6135693,-122.1727782,1380,1971,0,0,0,15,160
502500,2190,47.767521,-122.3246201,0,1975,800,250,330,0,0
1000000,1730,47.65939,-122.2753223,0,1952,500,70,0,0,0
664950,2525,47.4370566,-122.1572893,1515,2018,0,0,0,0,167
999950,1810,47.6571648,-122.3616034,590,2019,560,510,0,0,130
689900,1140,47.6748548,-122.3981123,530,2016,80,360,0,0,0
1100000,2760,47.6678703,-122.1699629,1640,2016,0,0,0,0,190
234000,1180,47.4972728,-122.2575076,0,1954,0,0,0,0,60
880000,1650,47.749387,-122.2832111,0,1947,400,420,0,100,80
965000,2310,47.6657326,-122.1478003,0,1971,850,150,500,0,0
300000,1150,47.2680548,-122.2413263,0,1947,0,0,0,0,240
300000,1280,47.3021385,-122.3787589,0,1970,0,0,0,0,0
760000,1820,47.5556782,-122.2813223,620,2017,540,50,0,0,20
650000,760,47.6905152,-122.3106917,0,1926,0,0,0,0,0
564800,1500,47.5137351,-122.3424403,840,2019,0,0,0,0,200
365000,1520,47.2595701,-122.3120185,0,1983,460,80,550,0,0
448000,1900,47.7438884,-122.3325906,0,1960,620,120,520,0,0
826000,1940,47.7293102,-122.1684094,0,1986,440,210,280,0,0
452000,1460,47.4992451,-122.2300357,0,1954,0,290,0,0,0
391000,1560,47.4565782,-122.1651919,0,1973,0,0,0,0,0
1615000,4040,47.5051886,-122.1449241,2170,2017,0,280,0,0,230
1625000,3520,47.6967186,-122.3839097,0,1998,1520,190,0,0,0
850000,1960,47.6585655,-122.3636857,740,2019,520,450,0,0,40
190000,960,47.5009965,-122.2606015,0,1930,0,0,0,0,100
730000,1230,47.6715727,-122.2910856,0,1924,190,80,0,0,70
670000,1320,47.6802353,-122.2906677,390,2016,430,110,0,0,0
820000,1280,47.5569781,-122.2213587,0,1986,0,120,0,0,240
1137000,1730,47.6733989,-122.2998627,0,1911,0,0,0,0,230
735000,2180,47.7329855,-122.2227545,0,1978,1030,230,30,0,0
742499,1900,47.6828638,-122.3797105,910,1910,0,330,0,0,0
649950,1160,47.6574291,-122.3484712,390,2018,380,310,0,0,10
615000,1720,47.5251513,-122.3496772,0,1970,0,0,0,0,140
374000,2408,47.4461496,-122.2094638,0,1960,800,0,0,15,192
658188,1680,47.5927867,-122.300878,660,2016,310,500,220,0,0
255000,1780,47.4878276,-122.3177693,0,1959,740,140,300,0,0
335000,2300,47.498656,-122.3037306,0,1979,960,220,500,0,0
525000,2480,47.4891179,-122.3399342,1330,2016,0,260,0,0,60
689880,1440,47.691524,-122.3055356,640,2019,260,0,330,0,90
305000,1350,47.2907295,-122.2156917,0,1957,0,80,0,0,160
530000,1350,47.6842176,-122.3494921,0,1907,600,0,0,0,0
395000,2320,47.5422752,-122.2850057,1360,2004,0,280,0,0,0
799000,1620,47.6200614,-122.2983187,350,2017,110,410,200,0,0
425000,2020,47.4177725,-122.3300328,0,1966,1010,0,0,0,0
825000,2280,47.5598827,-122.2918113,0,1918,1140,0,0,0,70
225000,970,47.3311724,-122.3323737,0,1961,0,0,0,0,70
708000,2340,47.7750156,-122.375786,0,1968,970,170,300,25,0
574800,2470,47.495311,-122.2978739,1180,2018,170,0,450,0,0
506933,930,47.6937756,-122.3617121,0,1976,0,200,240,0,0
505000,1030,47.6083263,-122.1278486,0,1961,0,0,0,0,80
675000,1290,47.6837142,-122.3765747,430,2018,430,320,260,0,10
873000,1630,47.6762133,-122.171621,820,1983,0,0,0,0,90
687950,2525,47.4361968,-122.1573894,1515,2019,0,0,0,0,167
1270000,2150,47.6545797,-122.3319791,0,1911,1060,0,230,0,0
402000,910,47.7248797,-122.2950653,0,1950,0,0,0,0,70
750000,1930,47.5976043,-122.298232,770,2016,510,430,260,0,120
612500,1840,47.7274204,-122.2067314,810,1981,0,0,0,0,110
293000,1700,47.374338,-122.275655,0,1962,430,0,620,15,0
575000,1370,47.6895347,-122.3731144,0,1912,0,0,0,0,0
618000,1500,47.654308,-122.3855564,570,2015,0,180,0,0,0
575000,2410,47.5054172,-122.234306,0,1951,1000,0,200,50,0
725000,1660,47.553692,-122.282041,680,2016,410,430,0,0,0
740000,1410,47.6739288,-122.385891,430,2019,0,280,0,0,0
540000,1380,47.7275743,-122.2885889,0,1966,0,0,0,0,0
423000,1720,47.4509448,-122.2807853,0,1948,280,0,0,0,340
1158000,2590,47.6147352,-122.1256919,0,1963,1200,220,0,0,0
500000,1290,47.4302627,-122.4362136,0,1920,0,730,0,0,0
236280,1550,47.4130879,-122.209561,0,1963,0,0,0,0,0
1000000,2450,47.6165179,-122.1083422,1460,1966,0,380,0,0,0
910000,2060,47.6335806,-122.3109319,0,1907,760,0,0,0,60
1107500,2270,47.5643294,-122.2179514,980,1967,0,620,0,0,0
332000,2100,47.3409366,-122.2605633,0,1964,870,0,0,0,0
1040000,2570,47.7295846,-122.3639331,0,1952,900,530,610,35,0
867500,2270,47.6822316,-122.2853934,0,1963,810,100,590,0,0
415000,920,47.4833086,-122.2094301,0,1922,0,0,0,0,0
769842,3770,47.4954073,-122.1449624,1610,2016,860,140,0,0,120
595000,1470,47.732051,-122.2301063,0,1967,380,80,310,0,0
551950,2992,47.3522138,-122.1369588,1431,2018,0,0,0,0,36
400000,2020,47.7023586,-122.3456714,0,1977,840,0,0,0,110
838600,2060,47.6976684,-122.1688865,0,1977,560,110,640,0,0
648375,1540,47.7425543,-122.0954722,0,1975,0,260,0,0,100
600000,2030,47.7375309,-122.3498354,0,1948,0,0,0,0,130
400000,1210,47.517544,-122.2659877,0,1957,0,0,0,0,0
93593,2290,47.3835429,-122.406956,670,1913,0,0,0,0,70
623422,1310,47.6920385,-122.3053904,670,2019,0,20,620,0,0
555500,1670,47.7023314,-122.2982121,0,1950,0,0,0,0,60
720000,1850,47.7263883,-122.3619602,0,1939,0,0,0,0,0
221000,1280,47.3563627,-122.1771577,0,1958,0,0,0,0,0
1600000,2540,47.6291792,-122.3109027,1200,1917,0,0,0,0,110
557500,2320,47.4553756,-122.3374246,0,1966,870,460,0,0,0
824000,1520,47.6120554,-122.3111703,510,2016,0,460,0,0,0
1450000,1750,47.6362107,-122.1992909,0,1954,0,0,0,0,90
495000,1390,47.7510636,-122.3366573,0,1969,0,120,590,0,0
667000,1920,47.5076457,-122.3837274,0,1957,840,0,240,0,0
700000,1060,47.588811,-122.1293004,0,1965,0,0,0,0,80
1079975,2280,47.6905615,-122.1644995,580,1952,0,0,0,0,0
417100,2070,47.4800592,-122.355946,0,1966,730,130,520,0,40
649950,1610,47.5933774,-122.3078119,570,2016,0,305,0,0,0
769950,1600,47.652094,-122.345036,400,2015,400,330,0,0,0
719106,2330,47.7055006,-122.2791352,0,1947,0,90,0,0,40
827000,1820,47.6761857,-122.3089601,840,1917,0,0,0,0,0
498800,2230,47.5164586,-122.3461793,1380,2016,0,50,0,0,0
312400,960,47.501146,-122.2643358,0,1954,0,360,0,0,80
614667,3185,47.431435,-122.178163,1352,2018,548,0,0,0,250
919000,1700,47.5959156,-122.3016316,490,2018,520,200,200,0,0
645000,1670,47.3840714,-122.4392434,0,1936,0,0,0,0,190
250000,1570,47.3015255,-122.2895267,0,1960,0,160,0,0,300
365000,870,47.502309,-122.235741,0,1952,0,0,0,25,0
999950,3630,47.5045809,-122.1475471,2070,2016,0,0,0,0,340
195830,2360,47.5094489,-122.2419948,0,1955,1000,0,350,100,0
605000,1100,47.5999935,-122.3063704,380,2017,340,0,0,0,0
365000,2030,47.374177,-122.2850982,870,1978,0,620,0,0,0
1920000,2940,47.6438509,-122.2179147,0,1965,750,220,0,0,270
1030000,2060,47.6440541,-122.3926369,0,1935,350,0,0,100,0
610000,1210,47.5641406,-122.1398809,0,1955,0,0,0,0,0
447000,1480,47.4603047,-122.3568437,0,1951,0,0,0,0,0
695000,2960,47.509511,-122.1660056,1590,2017,0,0,0,0,130
650000,1510,47.6779815,-122.3763594,480,2016,80,320,270,0,130
639950,1370,47.6841538,-122.3764414,460,2018,450,130,260,0,80
525000,1800,47.7376632,-122.3330049,0,1951,440,150,320,0,0
424000,1500,47.7173192,-122.3617192,0,1941,0,480,0,0,0
540000,3640,47.3206303,-122.377902,1360,1976,1140,330,0,0,0
362500,930,47.5518878,-122.3059349,0,1949,0,0,0,0,180
530000,1480,47.7588544,-122.362204,0,1963,120,290,0,0,0
727950,3432,47.4361968,-122.1573894,1505,2019,909,0,0,0,159
505700,1530,47.7346361,-122.2902397,680,2016,240,0,420,0,80
699950,1180,47.598727,-122.3120129,490,2017,200,140,250,0,0
345000,1470,47.3199009,-122.0981735,0,1967,0,0,0,0,60
817000,1670,47.59631,-122.2975318,640,2017,390,160,250,0,0
380000,2470,47.3872012,-122.2199344,0,1985,880,0,0,0,0
300000,1550,47.453543,-122.3306826,0,1956,0,110,0,0,0
883500,2010,47.6405165,-122.3893165,0,1953,590,0,0,30,160
600000,1170,47.675888,-122.3545261,460,2018,250,390,190,0,0
1521110,2420,47.6276774,-122.3050781,1090,1906,240,0,0,0,190
820000,1960,47.3871374,-122.3267413,0,1950,480,1480,0,0,0
378000,1210,47.5262884,-122.3221205,430,2015,0,400,0,0,0
720000,1390,47.5496601,-122.2988892,0,1918,0,0,0,0,0
749950,1420,47.6010955,-122.297465,570,2019,390,500,0,0,0
915000,2310,47.6631982,-122.1465987,970,1979,0,450,0,0,70
548650,1080,47.601526,-122.2991873,400,2019,280,290,0,0,0
447000,1180,47.71714,-122.192761,0,1972,0,0,0,0,0
1038000,1930,47.565682,-122.1511982,0,1967,0,0,0,0,410
355000,1460,47.489323,-122.322889,0,1959,380,0,310,0,0
784023,2460,47.6214932,-122.1381051,0,1964,1210,120,0,0,110
715000,1570,47.5949109,-122.3014715,630,2017,310,230,220,0,0
668880,1450,47.692109,-122.3046875,650,2019,260,0,330,0,130
425000,1580,47.4319462,-122.3263393,0,1965,550,0,0,0,0
1560000,2260,47.6882666,-122.1576023,0,1969,0,0,0,50,140
1345000,2580,47.573234,-122.2829802,1050,1928,300,0,0,50,0
379375,1330,47.3872082,-122.1216023,0,1944,0,0,0,0,40
625359,1590,47.5733218,-122.3142217,0,1930,0,0,0,100,40
320000,1540,47.4534861,-122.1830844,0,1964,0,500,0,0,140
549800,1500,47.5146097,-122.343837,840,2018,0,0,0,0,200
848800,1800,47.7056217,-122.2817424,740,1984,0,0,0,0,130
849900,1780,47.5555658,-122.2809223,780,2017,220,670,380,0,40
602500,2590,47.4533137,-122.340714,1170,1967,0,0,0,25,0
662000,1220,47.5776524,-122.3911004,0,1919,200,0,200,0,130
640000,1330,47.6796913,-122.3737718,550,2015,0,480,0,0,160
804995,3580,47.4776565,-122.1313463,2090,2019,0,0,0,0,310
1282000,3090,47.551613,-122.1912685,0,1974,890,730,340,0,50
524950,2612,47.3525828,-122.136224,1460,2018,0,0,0,0,154
285000,1480,47.341584,-122.3058312,0,1965,0,0,0,0,0
710000,2400,47.6936303,-122.2912531,1170,1946,0,0,0,0,0
345000,2600,47.471595,-122.328894,0,1963,1300,0,0,15,0
915000,2280,47.5644393,-122.1461612,0,1969,770,0,0,0,150
1850000,4320,47.6535974,-122.1610721,2120,1979,0,610,0,0,150
290000,1100,47.3746822,-122.306218,0,1969,0,0,0,0,0
904206,3000,47.7440865,-122.2299515,1770,2017,0,0,0,0,160
687870,3040,47.4768039,-122.12305,1690,2016,0,0,0,0,260
843880,1630,47.6915495,-122.3052914,780,2019,280,0,410,0,60
470000,2860,47.5113131,-122.163931,1130,1934,0,0,0,0,0
561000,1580,47.7336787,-122.2453454,0,1959,0,0,0,0,0
333000,1780,47.4787295,-122.2260566,800,1953,0,0,0,0,0
620000,1420,47.5696581,-122.3923929,0,1951,420,230,0,0,0
430000,1360,47.761832,-122.2431874,630,2016,100,60,480,0,0
340000,1830,47.3931844,-122.1622027,0,1973,0,180,550,0,0
510000,940,47.66921,-122.371807,290,2019,290,0,0,0,140
850000,2040,47.636838,-122.3504733,980,1906,0,0,0,0,70
961044,2010,47.6584875,-122.3635542,690,2019,0,380,0,0,150
775000,1200,47.670769,-122.1798446,0,1971,0,0,0,0,50
527000,1070,47.5393903,-122.1771885,0,1960,0,0,0,0,240
588000,1240,47.6580959,-122.1315801,0,1969,0,0,0,0,0
955000,1800,47.6733087,-122.3689541,0,1916,0,0,0,0,110
694950,1360,47.6899776,-122.37491,500,2017,360,430,0,0,10
699000,1140,47.6663345,-122.3017614,380,2018,380,320,0,0,30
329000,1260,47.4717086,-122.3549372,0,1948,0,0,0,0,0
320000,1410,47.386872,-122.2263057,0,1955,160,0,0,0,0
895000,2700,47.6194604,-122.1112384,0,1963,1270,200,0,0,40
552000,2400,47.5214595,-122.2755293,0,1965,1020,90,360,0,0
281902,1520,47.4115211,-122.2117022,0,1967,0,0,0,0,110
995000,2050,47.6358984,-122.0940646,870,1976,0,720,0,0,70
820000,2100,47.5974245,-122.2984946,830,2008,440,40,280,0,0
350000,1520,47.4564568,-122.1765996,0,1959,0,0,0,0,210
891000,1910,47.6360053,-122.1128878,0,1976,600,80,550,0,0
363950,1930,47.4278002,-122.3350233,0,1955,610,300,0,0,0
811000,1890,47.6560905,-122.3480772,660,2008,570,60,0,0,70
335000,1240,47.5565886,-122.3136806,0,1911,0,0,0,0,240
565000,1750,47.7338757,-122.3580928,0,1962,0,0,0,0,40
700000,2720,47.4397275,-122.3491489,0,1977,1000,250,620,0,0
1253000,3470,47.6677143,-122.169914,1900,2016,0,0,0,0,300
875000,1720,47.6849755,-122.339975,0,1924,0,500,140,0,0
442989,2130,47.3689889,-122.3154968,0,1967,0,200,0,0,0
729950,1310,47.582707,-122.3914947,0,1920,0,120,0,0,0
377000,1790,47.4891828,-122.3462519,0,1957,400,0,320,0,0
917165,2640,47.5333506,-122.1704111,1320,2017,0,0,0,0,80
860000,2880,47.7638201,-122.2732238,1640,2016,0,0,560,0,100
799950,1800,47.6741988,-122.3919414,720,2015,400,660,170,0,0
1025000,3050,47.6808383,-122.272627,0,1937,1100,100,0,0,0
775000,2240,47.6665544,-122.177035,0,1970,1060,200,0,0,0
1750250,2170,47.6061147,-122.2102718,1270,1963,0,620,0,0,0
680000,2350,47.5484194,-122.299164,0,1951,620,0,0,100,60
639500,970,47.6603834,-122.3588224,0,1903,0,140,0,0,0
450000,1530,47.5617835,-122.2885431,0,1906,300,230,0,0,50
438000,2130,47.4887129,-122.1901611,0,1943,900,510,0,15,0
458000,1790,47.4562009,-122.168029,0,1976,890,80,0,0,0
720000,1420,47.6899458,-122.3752368,510,2017,400,410,0,0,20
825000,3170,47.6252343,-122.0928904,940,1972,450,0,390,0,280
1700000,3910,47.6813064,-122.18776,1570,2017,1200,0,0,0,70
540000,1800,47.7213768,-122.1830683,0,1966,0,0,0,0,0
1413750,3610,47.6435534,-122.4068425,1620,1924,370,120,0,70,0
1285000,3380,47.7170889,-122.2292616,1990,2019,0,0,0,0,240
859950,3020,47.493327,-122.142155,1770,2018,0,0,0,0,160
1894341,3680,47.6806493,-122.1908651,1220,2017,1150,0,0,0,580
819950,3620,47.476192,-122.1298944,1890,2018,0,0,0,0,190
645950,2487,47.4361968,-122.1573894,1462,2019,0,0,0,0,45
625000,1470,47.5126095,-122.2614351,0,1944,0,0,0,0,40
395000,1800,47.5115354,-122.3318427,0,1950,370,240,0,0,0
330000,1910,47.4562535,-122.2074302,0,1968,680,100,520,0,0
639950,1370,47.6840346,-122.3764409,460,2018,450,130,260,0,80
600000,1960,47.7727028,-122.2130545,0,1962,0,0,0,0,0
315000,1560,47.3623611,-122.1043269,0,1967,0,60,0,0,0
649950,1370,47.6837142,-122.3765747,460,2018,450,130,260,0,80
930000,3000,47.7441459,-122.2305737,1770,2017,0,0,0,0,160
599950,1360,47.6022408,-122.3062349,460,2015,0,290,0,0,0
878000,1540,47.6828713,-122.3910965,0,1922,0,0,0,0,0
795000,1170,47.6801644,-122.3829631,0,1918,120,0,0,0,0
589500,1420,47.565153,-122.364694,450,2019,0,470,0,0,0
700000,2070,47.7619986,-122.3022003,0,1957,1010,240,0,0,0
1235000,2980,47.7105562,-122.215867,1760,2018,0,0,0,0,200
404000,1100,47.5405253,-122.2757611,0,1945,200,0,0,0,0
600000,1460,47.7298846,-122.192715,0,1977,240,220,460,0,0
549950,1440,47.5658224,-122.3723157,410,2018,330,130,0,0,0
1320000,3320,47.7091669,-122.2181916,1970,2004,0,0,0,0,390
405950,1310,47.4878614,-122.1621298,610,2016,110,0,470,0,20
875000,1950,47.5881682,-122.2488025,0,1958,580,100,600,0,0
669950,3080,47.7665112,-122.2304686,1370,2016,400,0,870,0,170
575000,3330,47.5180305,-122.1631956,0,1974,490,1020,490,100,350
1300000,3180,47.5694894,-122.2258865,0,1956,1590,290,0,0,0
203000,1250,47.3339329,-122.3036318,0,1962,0,0,0,0,0
165000,1230,47.2965333,-122.3655174,0,1968,0,0,0,0,50
833800,1130,47.6643055,-122.3204395,0,1909,0,0,0,0,250
671000,1170,47.6190423,-122.3158451,390,2010,390,130,340,0,0
675000,1800,47.5532944,-122.3845977,0,1923,250,200,0,0,100
360000,2190,47.5170383,-122.2714015,0,1966,730,200,620,0,0
1205000,2500,47.6307521,-122.3000723,840,1928,780,0,0,0,0
1342000,2330,47.5386877,-122.2409883,0,1947,420,240,0,0,210
1015000,2010,47.7049006,-122.3786872,0,1941,650,150,0,100,90
385000,1400,47.7622589,-122.159022,0,1972,0,0,0,0,0
690000,2070,47.6983268,-122.3137713,990,1938,0,0,0,0,0
527500,1600,47.532415,-122.381612,0,1956,420,0,240,0,0
800000,1740,47.6479924,-122.3918431,0,1941,570,0,0,100,0
495000,1250,47.7273465,-122.3078526,0,1951,0,0,0,0,50
1299000,2780,47.7110972,-122.2161465,1650,2018,0,0,0,0,140
400000,1560,47.3253207,-122.2755681,720,1986,0,590,0,0,0
600000,1660,47.75762,-122.3338345,0,1960,0,0,0,0,40
745000,1710,47.6786561,-122.3742583,600,2015,510,0,0,0,0
750000,2420,47.7324608,-122.1899657,1130,1994,0,0,0,0,0
1505000,1820,47.626287,-122.1953239,0,1955,370,360,290,0,230
782000,1460,47.665523,-122.3689453,510,2019,0,250,0,0,30
770000,2210,47.4286296,-122.2911762,0,1998,0,0,0,20,100
449950,1640,47.4492367,-122.1565146,820,1966,0,0,0,0,140
700000,1580,47.7075528,-122.3000152,0,1954,530,280,0,0,110
225000,1840,47.284016,-122.280845,0,1972,0,0,0,0,200
925000,1530,47.6224535,-122.3170451,710,1902,0,0,0,0,100
1153400,1470,47.5881619,-122.19339,0,1976,0,340,0,0,50
450000,1740,47.4426937,-122.1495097,0,1964,0,410,0,10,290
907000,2500,47.6381683,-122.2997766,400,1922,700,0,0,0,60
360000,2330,47.284036,-122.1940981,1260,1973,0,380,0,0,110
240000,1250,47.2916363,-122.3613518,0,1969,0,0,0,0,0
635000,1580,47.5648617,-122.3697876,590,2016,340,380,260,0,0
395000,870,47.7106314,-122.3134962,0,1943,0,0,0,0,0
460000,1330,47.7364148,-122.3503123,0,1949,260,0,0,0,370
699000,3200,47.4970278,-122.1593907,1810,2018,0,0,0,0,210
1900000,4530,47.550013,-122.2293899,0,1970,1920,350,0,0,160
507500,3160,47.4535354,-122.1516342,1930,1967,0,0,0,0,0
760000,1060,47.6576244,-122.3572495,0,1949,0,0,0,0,70
689900,1090,47.5901355,-122.3150284,450,2017,190,0,200,0,0
834000,1560,47.6167179,-122.3059513,330,2018,450,390,0,0,0
499950,1540,47.7438061,-122.3254936,0,1948,0,0,0,0,40
705000,1500,47.722378,-122.1846,0,1965,0,0,0,0,80
1790000,3280,47.6298542,-122.2242477,1640,1967,0,540,0,0,100
1055700,2780,47.5649274,-122.2212209,0,1967,1390,100,0,0,0
629950,2040,47.7410362,-122.3250216,800,2019,360,80,400,0,0
775000,1110,47.6474699,-122.3739477,0,1905,0,0,200,0,40
1100000,2960,47.5518833,-122.2612509,0,1969,1000,310,0,0,0
1149950,5250,47.5051885,-122.1476505,1970,2016,1390,0,0,0,340
940000,2010,47.4388459,-122.3519427,0,1966,500,370,400,0,0
669950,2260,47.496949,-122.2300969,900,2017,460,0,400,0,170
689000,1480,47.6195871,-122.300899,540,2014,0,450,0,0,0
1235000,1620,47.7612222,-122.3774335,0,1954,240,240,570,0,0
1365000,3260,47.6811847,-122.1901984,1160,2015,740,0,500,0,230
554188,1140,47.6503622,-122.3408779,0,1900,0,0,0,0,0
465000,2070,47.5281494,-122.2856463,0,1958,880,0,310,0,0
351000,1510,47.3188629,-122.2704,0,1954,0,0,0,0,0
775675,3420,47.4772388,-122.1241133,1780,2015,0,0,0,0,430
425000,1632,47.349417,-122.474982,612,1920,0,290,0,0,0
550000,1710,47.5190114,-122.377245,580,2017,560,0,0,0,0
581750,2420,47.516357,-122.34867,990,2019,500,80,430,0,80
750000,1660,47.6842781,-122.376442,580,2018,0,520,0,0,0
1750000,2810,47.6285795,-122.3634821,940,1922,740,0,200,100,0
599950,3185,47.35219,-122.13753,1480,2018,0,0,0,0,40
775000,1830,47.5456993,-122.3890058,0,1975,600,140,590,0,0
539950,1440,47.56592,-122.3721428,410,2018,330,130,0,0,0
680000,2560,47.744761,-122.0935505,0,1977,0,930,0,0,0
640000,1410,47.6801665,-122.3529569,580,1926,0,0,0,0,0
350000,1130,47.7185099,-122.2865843,0,1928,0,0,0,0,0
484500,1230,47.5659061,-122.3694513,480,2015,0,550,0,0,0
475000,400,47.5283117,-122.2607948,0,1946,0,0,0,100,0
560000,1320,47.6849906,-122.2871136,0,1950,550,140,220,0,0
559800,2190,47.4955992,-122.2971512,1340,2018,0,0,0,0,160
749950,1535,47.6862543,-122.3771005,511,2018,0,0,0,0,0
629950,2040,47.7410362,-122.3250216,800,2019,360,80,400,0,0
679000,1880,47.6633969,-122.3491478,0,1909,940,240,0,0,130
515886,1860,47.3676728,-122.4881487,810,1916,0,0,0,0,0
434900,1800,47.3968833,-122.3072339,0,1965,0,0,0,0,0
361500,1460,47.4742377,-122.2615363,0,1967,0,0,0,0,0
645000,1250,47.6656189,-122.3343778,0,1910,0,240,0,0,120
632000,1940,47.7288998,-122.3587534,0,1953,0,0,0,0,0
801539,1960,47.704181,-122.2965531,490,1960,0,120,0,0,0
775000,1790,47.6709139,-122.29114,0,1910,0,130,0,0,40
700000,770,47.691756,-122.2113707,0,1950,0,0,0,0,0
839950,1540,47.6691237,-122.3543875,510,2015,510,40,390,0,0
649950,1330,47.6003093,-122.3062035,520,2016,290,340,180,0,0
942000,1960,47.625392,-122.3057961,850,1907,260,0,0,0,40
348000,970,47.5032825,-122.2264559,0,1962,320,430,330,0,0
895000,3060,47.7309584,-122.3299123,0,1959,1530,460,0,0,0
660000,1050,47.6589755,-122.3485102,330,2017,360,330,0,0,0
350000,1190,47.690901,-122.3119204,0,1919,0,0,0,0,0
1100000,1710,47.6223313,-122.3185217,570,2018,0,260,340,0,0
550000,1400,47.6943132,-122.3779276,470,2016,0,260,0,0,70
800000,1630,47.5760686,-122.4104563,560,2018,510,480,0,0,0
413000,880,47.7513715,-122.3472258,0,1947,0,0,0,0,0
599950,2550,47.380674,-122.2142477,1399,2018,0,0,0,0,145
858484,4320,47.7681576,-122.1936764,1110,2015,1160,0,800,0,290
300000,1280,47.5062535,-122.3443014,0,1968,320,110,410,0,0
599000,1400,47.5531328,-122.2821863,540,2019,320,490,0,0,140
520000,1580,47.5550526,-122.2791727,0,1910,820,0,0,0,50
417000,1470,47.417523,-122.2044575,0,1967,0,0,0,0,256
699950,1680,47.678733,-122.3763633,430,2019,390,290,0,0,0
550000,2270,47.6659738,-122.1690473,0,1967,1000,0,0,0,0
560000,1740,47.7762277,-122.3645897,0,1959,300,0,220,0,0
280000,1370,47.4026299,-122.289056,0,1963,0,0,0,0,390
920000,2680,47.6965231,-122.3899747,0,1952,1340,300,0,100,140
440000,2370,47.3271736,-122.3594793,0,1979,1030,240,310,0,0
298500,1200,47.4237627,-122.2899074,0,1968,0,120,0,0,0
815000,1570,47.6925437,-122.3007053,0,1956,420,170,0,0,0
351000,1770,47.3746572,-122.3058915,310,1969,0,230,0,0,0
675000,1530,47.6980039,-122.3481532,510,2018,510,430,0,0,0
310000,1180,47.2916768,-122.2157883,0,1957,0,0,0,0,0
1785000,3200,47.6550193,-122.2810486,1200,1925,400,230,0,0,60
571000,1890,47.720701,-122.1662033,0,1976,450,250,570,0,0
635000,2080,47.5931018,-122.1172166,0,1969,600,160,650,15,330
980000,2180,47.660378,-122.1903263,0,1976,770,140,550,0,0
674900,1410,47.7600725,-122.2541139,650,2018,120,280,520,0,0
770000,2910,47.7124004,-122.2875962,0,1967,1150,0,290,0,0
230000,879,47.2908479,-122.2571093,0,1935,0,146,0,0,105
130000,1980,47.3364641,-122.281674,0,1967,650,250,500,0,0
460000,3250,47.4380299,-122.2707926,0,1971,1370,650,0,20,230
779000,3310,47.4997787,-122.2365477,1240,2017,920,640,280,0,260
815000,1590,47.6006516,-122.3051293,590,2018,410,310,0,0,0
650000,2330,47.7096236,-122.2883848,0,1970,870,0,590,0,180
715000,1850,47.7159693,-122.3555365,690,2018,470,730,250,0,140
